tydzien;grupa;teryt;Psi;Phi;u;u_rel
0;old;1213;0.700002;;;
0;old;1421;0.700002;;;
0;old;2401;0.700002;;;
0;old;2417;0.700002;;;
0;old;1425;0.700002;;;
0;old;0609;0.700002;;;
0;old;1412;0.700002;;;
0;old;2413;0.700002;;;
0;old;2472;0.700002;;;
0;old;2002;0.700002;;;
0;old;3003;0.700002;;;
0;old;1607;0.700002;;;
0;old;2473;0.700002;;;
0;old;3019;0.700002;;;
0;old;0862;0.700002;;;
0;old;2404;0.700002;;;
0;old;1811;0.700002;;;
0;old;1803;0.700002;;;
0;old;1661;0.700002;;;
0;old;2477;0.700002;;;
